id,deleted,lastChangedAt,version
LmShot|fsg_d01769bbcce1_1693244969308,0,1693245085858,3
LmShot|fsg_d01769bbcce1_1693245014240,0,1693245029573,1
LmShot|fsg_d01769bbcce1_1693245063887,0,1693245073557,1
LmShot|fsg_d01769bbcce1_1693245086906,0,1693245094076,1
LmShot|fsg_d01769bbcce1_1693245113241,0,1693245117869,1
LmShot|fsg_d01769bbcce1_1693245139691,0,1693245148830,1
LmShot|fsg_d01769bbcce1_1693245169102,0,1693245291582,3
LmShot|fsg_d01769bbcce1_1693245234497,0,1693245244151,1
LmShot|fsg_d01769bbcce1_1693245258861,0,1693245268294,1
LmShot|fsg_d01769bbcce1_1693245285650,0,1693245294091,1
LmShot|fsg_d01769bbcce1_1693245309464,0,1693245320899,2
LmShot|fsg_d01769bbcce1_1693245339930,0,1693245350294,1
LmShot|fsg_d01769bbcce1_1693245373105,0,1693245379729,1
LmShot|fsg_d01769bbcce1_1693245402779,0,1693245411860,2
LmShot|fsg_d01769bbcce1_1693245432488,0,1693245441322,1
LmShot|fsg_d01769bbcce1_1693245466138,0,1693245477102,2
LmShot|fsg_d01769bbcce1_1693245538426,0,1693245547124,1
LmShot|fsg_d01769bbcce1_1693245573078,0,1693245580332,1
LmShot|fsg_d01769bbcce1_1693245607454,0,1693245615590,1
LmShot|fsg_d01769bbcce1_1693245640253,0,1693245648896,1
LmShot|fsg_d01769bbcce1_1693245683399,0,1693245691103,1
LmShot|fsg_d01769bbcce1_1693245713741,0,1693245722525,1
LmShot|fsg_d01769bbcce1_1693245739103,0,1693245972477,3
LmShot|fsg_d01769bbcce1_1693245821805,0,1693245829589,1
LmShot|fsg_d01769bbcce1_1693245849204,0,1693245861538,1
LmShot|fsg_d01769bbcce1_1693245879312,0,1693245889788,1
LmShot|fsg_d01769bbcce1_1693245913309,0,1693246055354,3
LmShot|fsg_d01769bbcce1_1693245950061,0,1693245958017,1
LmShot|fsg_d01769bbcce1_1693245988556,0,1693245997243,1
LmShot|fsg_d01769bbcce1_1693246016162,0,1693246025004,1
LmShot|fsg_d01769bbcce1_1693246075180,0,1693246080198,1
LmShot|fsg_d01769bbcce1_1693246104134,0,1693246110609,1
LmShot|fsg_d01769bbcce1_1693246255045,0,1693246262411,1
LmShot|fsg_d01769bbcce1_1693246310042,0,1693246318455,1
LmShot|fsg_d01769bbcce1_1693246402887,0,1693246410276,1
LmShot|fsg_d01769bbcce1_1693246456760,0,1693246464076,1
LmShot|fsg_d01769bbcce1_1693246508507,0,1693246517379,1
LmShot|fsg_d01769bbcce1_1693258677755,0,1693319205853,1
LmShot|fsg_d01769bbcce1_1693258711137,0,1693319206050,1
LmShot|fsg_d01769bbcce1_1693258731751,0,1693319206277,1
LmShot|fsg_d01769bbcce1_1693258753024,0,1693319206516,1
LmShot|fsg_d01769bbcce1_1693258783309,0,1693319206729,1
LmShot|fsg_d01769bbcce1_1693258829974,0,1693319206985,1
LmShot|fsg_d01769bbcce1_1693258858547,0,1693319207195,1
LmShot|fsg_d01769bbcce1_1693258885579,0,1693319207444,1
LmShot|fsg_d01769bbcce1_1693258915566,0,1693319207656,1
LmShot|fsg_d01769bbcce1_1693258945936,0,1693319207882,1
LmShot|fsg_d01769bbcce1_1693259049689,0,1693319208138,1
LmShot|fsg_d01769bbcce1_1693259072908,0,1693319208310,1
LmShot|fsg_d01769bbcce1_1693259093316,0,1693319208508,1
LmShot|fsg_d01769bbcce1_1693259109604,0,1693319208779,1
LmShot|fsg_d01769bbcce1_1693259132490,0,1693319208981,1
LmShot|fsg_d01769bbcce1_1693259189754,0,1693319209173,1
LmShot|fsg_d01769bbcce1_1693259350115,0,1693319209402,1
LmShot|fsg_d01769bbcce1_1693259386906,0,1693319209587,1
LmShot|fsg_d01769bbcce1_1693259446386,0,1693319209761,1
LmShot|fsg_d01769bbcce1_1693259469548,0,1693319209962,1
LmShot|fsg_d01769bbcce1_1693259490187,0,1693319210153,1
LmShot|fsg_d01769bbcce1_1693259545764,0,1693319210400,1
LmShot|fsg_d01769bbcce1_1693259600664,0,1693319210608,1
LmShot|fsg_d01769bbcce1_1693259622993,0,1693319210789,1
LmShot|fsg_d01769bbcce1_1693259659872,0,1693319210976,1
LmShot|fsg_d01769bbcce1_1693259677354,0,1693319211192,1
LmShot|fsg_d01769bbcce1_1693259715710,0,1693319211373,1
LmShot|fsg_d01769bbcce1_1693259797659,0,1693319211614,1
LmShot|fsg_d01769bbcce1_1693259824760,0,1693319211845,1
LmShot|fsg_d01769bbcce1_1693259846046,0,1693319212047,1
LmShot|fsg_d01769bbcce1_1693259868135,0,1693319212257,1
LmShot|fsg_d01769bbcce1_1693259883245,0,1693319212444,1
LmShot|fsg_d01769bbcce1_1693259896686,0,1693319212670,1
LmShot|fsg_d01769bbcce1_1693259909282,0,1693319212910,1
LmShot|fsg_d01769bbcce1_1693259926368,0,1693319213132,1
LmShot|fsg_d01769bbcce1_1693259946897,0,1693319213347,1
LmShot|fsg_d01769bbcce1_1693259970404,0,1693319213538,1
LmShot|fsg_d01769bbcce1_1693259982414,0,1693319213780,1
LmShot|fsg_d01769bbcce1_1693260019730,0,1693319213956,1
LmShot|fsg_d01769bbcce1_1693260038538,0,1693319214211,1
LmShot|fsg_d01769bbcce1_1693260249741,0,1693319214415,1
LmShot|fsg_d01769bbcce1_1693260274771,0,1693319214637,1
LmShot|fsg_d01769bbcce1_1693260311727,0,1693319214803,1
LmShot|fsg_d01769bbcce1_1693260352842,0,1693319214996,1
LmShot|fsg_d01769bbcce1_1693260407295,0,1693319215204,1
LmShot|fsg_d01769bbcce1_1693260426285,0,1693319215390,1
LmShot|fsg_d01769bbcce1_1693319355278,0,1693319364385,1
LmShot|fsg_d01769bbcce1_1693319376288,0,1693319383613,1
LmShot|fsg_d01769bbcce1_1693319397430,0,1693319406152,1
LmShot|fsg_d01769bbcce1_1693319426941,0,1693319435279,1
LmShot|fsg_d01769bbcce1_1693319456520,0,1693319465166,1
LmShot|fsg_d01769bbcce1_1693319503323,0,1693319511056,1
LmShot|fsg_d01769bbcce1_1693319559717,0,1693319577318,1
LmShot|fsg_d01769bbcce1_1693319624971,0,1693319633406,1
LmShot|fsg_d01769bbcce1_1693319656983,0,1693319664126,1
LmShot|fsg_d01769bbcce1_1693319740211,0,1693319748956,1
LmShot|fsg_d01769bbcce1_1693319781767,0,1693319789010,1
LmShot|fsg_d01769bbcce1_1693319812596,0,1693319821370,1
LmShot|fsg_d01769bbcce1_1693319846415,0,1693319854823,1
LmShot|fsg_d01769bbcce1_1693319880966,0,1693319888761,1
LmShot|fsg_d01769bbcce1_1693319909708,0,1693319918405,1
LmShot|fsg_d01769bbcce1_1693320013166,0,1693320022210,1
LmShot|fsg_d01769bbcce1_1693320053896,0,1693320061416,1
LmShot|fsg_d01769bbcce1_1693320126339,0,1693320133005,1
LmShot|fsg_d01769bbcce1_1693320157087,0,1693320164015,1
LmShot|fsg_d01769bbcce1_1693320182648,0,1693320191029,1
LmShot|fsg_d01769bbcce1_1693320207260,0,1693320214815,1
LmShot|fsg_d01769bbcce1_1693320229768,0,1693320237103,1
LmShot|fsg_d01769bbcce1_1693320263714,0,1693320273083,1
LmShot|fsg_d01769bbcce1_1693320290964,0,1693320300256,1
LmShot|fsg_d01769bbcce1_1693320320324,0,1693320329616,2
LmShot|fsg_d01769bbcce1_1693320391737,0,1693320399358,1
LmShot|fsg_d01769bbcce1_1693320419708,0,1693320429502,1
LmShot|fsg_d01769bbcce1_1693320453926,0,1693320462466,1
LmShot|fsg_d01769bbcce1_1693320481773,0,1693320491049,1
LmShot|fsg_d01769bbcce1_1693320505449,0,1693320515289,1
LmShot|fsg_d01769bbcce1_1693320535293,0,1693320542450,1
LmShot|fsg_d01769bbcce1_1693320569961,0,1693320576848,1
LmShot|fsg_d01769bbcce1_1693320597221,0,1693320605346,1
LmShot|fsg_d01769bbcce1_1693320772213,0,1693320781161,1
LmShot|fsg_d01769bbcce1_1693320806512,0,1693320813926,1
LmShot|fsg_d01769bbcce1_1693320837362,0,1693320844061,1
LmShot|fsg_d01769bbcce1_1693320877572,0,1693320886913,2
LmShot|fsg_d01769bbcce1_1693320909629,0,1693320917743,1
LmShot|fsg_d01769bbcce1_1693320940629,0,1693320948032,1
LmShot|fsg_d01769bbcce1_1693320970846,0,1693320978832,1
LmShot|fsg_d01769bbcce1_1693320994087,0,1693321001877,1
LmShot|fsg_d01769bbcce1_1693321037526,0,1693321044887,1
LmShot|fsg_d01769bbcce1_1693321061221,0,1693321068986,1
LmShot|fsg_d01769bbcce1_1693321091417,0,1693321107486,2
LmShot|fsg_d01769bbcce1_1693321120047,0,1693321130904,2
LmShot|fsg_d01769bbcce1_1693321162784,0,1693321170376,1
LmShot|fsg_d01769bbcce1_1693321201653,0,1693321257081,3
LmShot|fsg_d01769bbcce1_1693321237106,0,1693321289340,3
LmShot|fsg_d01769bbcce1_1693321271692,0,1693321281125,1
LmShot|fsg_d01769bbcce1_1693321300795,0,1693321307884,1
LmShot|fsg_d01769bbcce1_1693321471779,0,1693330960851,1
LmShot|fsg_d01769bbcce1_1693321529978,0,1693330961262,1
LmShot|fsg_d01769bbcce1_1693321564681,0,1693330961471,1
LmShot|fsg_d01769bbcce1_1693321592216,0,1693330961669,1
LmShot|fsg_d01769bbcce1_1693321675941,0,1693330962087,1
LmShot|fsg_d01769bbcce1_1693321708967,0,1693330962264,1
LmShot|fsg_d01769bbcce1_1693321740139,0,1693330962432,1
LmShot|fsg_d01769bbcce1_1693321769192,0,1693330962616,1
LmShot|fsg_d01769bbcce1_1693321804539,0,1693330962762,1
LmShot|fsg_d01769bbcce1_1693321831607,0,1693330962949,1
LmShot|fsg_d01769bbcce1_1693321854595,0,1693330963113,1
LmShot|fsg_d01769bbcce1_1693321959841,0,1693330963407,1
LmShot|fsg_d01769bbcce1_1693321986134,0,1693330963638,1
LmShot|fsg_d01769bbcce1_1693322024086,0,1693330963842,1
LmShot|fsg_d01769bbcce1_1693322052937,0,1693330964002,1
LmShot|fsg_d01769bbcce1_1693322078089,0,1693330964189,1
LmShot|fsg_d01769bbcce1_1693322109900,0,1693330964354,1
LmShot|fsg_d01769bbcce1_1693322148086,0,1693330964557,1
LmShot|fsg_d01769bbcce1_1693322204202,0,1693330964863,1
LmShot|fsg_d01769bbcce1_1693322293059,0,1693330965573,1
LmShot|fsg_d01769bbcce1_1693322366499,0,1693330965807,1
LmShot|fsg_d01769bbcce1_1693322495388,0,1693330965975,1
LmShot|fsg_d01769bbcce1_1693322523532,0,1693330966129,1
LmShot|fsg_d01769bbcce1_1693322552136,0,1693330966326,1
LmShot|fsg_d01769bbcce1_1693322587578,0,1693330966531,1
LmShot|fsg_d01769bbcce1_1693322611811,0,1693330966705,1
LmShot|fsg_d01769bbcce1_1693322641495,0,1693330966865,1
LmShot|fsg_d01769bbcce1_1693322680321,0,1693330967006,1
LmShot|fsg_d01769bbcce1_1693322714028,0,1693330967275,1
LmShot|fsg_d01769bbcce1_1693322742487,0,1693330967426,1
LmShot|fsg_d01769bbcce1_1693322773638,0,1693330967556,1
LmShot|fsg_d01769bbcce1_1693322861799,0,1693330967739,1
LmShot|fsg_d01769bbcce1_1693322893550,0,1693330967913,1
LmShot|fsg_d01769bbcce1_1693322955139,0,1693330968076,1
LmShot|fsg_d01769bbcce1_1693322986552,0,1693330968200,1
LmShot|fsg_d01769bbcce1_1693323016881,0,1693330968311,1
LmShot|fsg_d01769bbcce1_1693323050141,0,1693330968487,1
LmShot|fsg_d01769bbcce1_1693323135826,0,1693330968660,1
LmShot|fsg_d01769bbcce1_1693323171839,0,1693330968845,1
LmShot|fsg_d01769bbcce1_1693323199432,0,1693330969009,1
LmShot|fsg_d01769bbcce1_1693323306761,0,1693330969174,1
LmShot|fsg_d01769bbcce1_1693323329148,0,1693330969290,1
LmShot|fsg_d01769bbcce1_1693323424241,0,1693330969551,1
LmShot|fsg_d01769bbcce1_1693323456755,0,1693330969719,1
LmShot|fsg_d01769bbcce1_1693323490824,0,1693330969876,1
LmShot|fsg_d01769bbcce1_1693323537978,0,1693330969970,1
LmShot|fsg_d01769bbcce1_1693323569032,0,1693330970223,1
LmShot|fsg_d01769bbcce1_1693323666468,0,1693330970392,1
LmShot|fsg_d01769bbcce1_1693323699423,0,1693330970577,1
LmShot|fsg_d01769bbcce1_1693323728507,0,1693330970683,1
LmShot|fsg_d01769bbcce1_1693323878441,0,1693330970838,1
LmShot|fsg_d01769bbcce1_1693323919815,0,1693330970955,1
LmShot|fsg_d01769bbcce1_1693323954506,0,1693330971126,1
LmShot|fsg_d01769bbcce1_1693324023039,0,1693330971245,1
LmShot|fsg_d01769bbcce1_1693324056458,0,1693330971407,1
LmShot|fsg_d01769bbcce1_1693324117391,0,1693330971547,1
LmShot|fsg_d01769bbcce1_1693324152624,0,1693330971689,1
LmShot|fsg_d01769bbcce1_1693324206816,0,1693330971820,1
LmShot|fsg_d01769bbcce1_1693324257001,0,1693330971930,1
LmShot|fsg_d01769bbcce1_1693324523075,0,1693330972241,1
LmShot|fsg_d01769bbcce1_1693324558699,0,1693330972370,1
LmShot|fsg_d01769bbcce1_1693324595638,0,1693330972761,1
LmShot|fsg_d01769bbcce1_1693324636520,0,1693330972926,1
LmShot|fsg_d01769bbcce1_1693324684339,0,1693330973060,1
LmShot|fsg_d01769bbcce1_1693324770058,0,1693330973388,1
LmShot|fsg_d01769bbcce1_1693934591804,0,1693934598412,1
LmShot|fsg_d01769bbcce1_1693934701068,0,1693934704915,1
LmShot|fsg_d01769bbcce1_1693934716469,0,1693934721995,1
LmShot|fsg_d01769bbcce1_1693934736281,0,1693934741337,1
LmShot|fsg_d01769bbcce1_1693934767244,0,1693934771683,1
LmShot|fsg_d01769bbcce1_1693934785187,0,1693934789829,1
LmShot|fsg_d01769bbcce1_1693934934082,0,1693934938776,1
LmShot|fsg_d01769bbcce1_1693934956906,0,1693934962753,1
LmShot|fsg_d01769bbcce1_1693934981793,0,1693934987529,1
LmShot|fsg_d01769bbcce1_1693935006137,0,1693935011137,1
LmShot|fsg_d01769bbcce1_1693935030118,0,1693935032850,1
LmShot|fsg_d01769bbcce1_1693935068302,0,1693935073070,1
LmShot|fsg_d01769bbcce1_1693935092910,0,1693935096402,1
LmShot|fsg_d01769bbcce1_1693935159160,0,1693935163542,1
LmShot|fsg_d01769bbcce1_1693935178330,0,1693935184557,1
LmShot|fsg_d01769bbcce1_1693935226472,0,1693935229566,2
LmShot|fsg_d01769bbcce1_1693935254134,0,1693935260451,1
LmShot|fsg_d01769bbcce1_1693935292062,0,1693935296809,1
LmShot|fsg_d01769bbcce1_1693935325391,0,1693935331306,1
LmShot|fsg_d01769bbcce1_1693935395502,0,1693935400620,1
LmShot|fsg_d01769bbcce1_1693935409832,0,1693935414374,1
LmShot|fsg_d01769bbcce1_1693935432850,0,1693935437571,1
LmShot|fsg_d01769bbcce1_1693935449281,0,1693935454984,1
LmShot|fsg_d01769bbcce1_1693935463071,0,1693935467646,1
LmShot|fsg_d01769bbcce1_1693935482377,0,1693935486930,1
LmShot|fsg_d01769bbcce1_1693935524309,0,1693935531175,1
LmShot|fsg_d01769bbcce1_1693935556533,0,1693935562137,1
LmShot|fsg_d01769bbcce1_1693935587606,0,1693935593229,1
LmShot|fsg_d01769bbcce1_1693935614941,0,1693935619497,1
LmShot|fsg_d01769bbcce1_1693935661272,0,1693935667668,1
LmShot|fsg_d01769bbcce1_1693935716448,0,1693935721658,2
LmShot|fsg_d01769bbcce1_1693935762378,0,1693935767431,2
LmShot|fsg_d01769bbcce1_1693935783872,0,1693935788929,2
LmShot|fsg_d01769bbcce1_1693935804005,0,1693935810554,1
LmShot|fsg_d01769bbcce1_1693935835604,0,1693935841276,1
LmShot|fsg_d01769bbcce1_1693935861156,0,1693935866429,1
LmShot|fsg_d01769bbcce1_1693935926167,0,1693935929544,2
LmShot|fsg_d01769bbcce1_1693935969730,0,1693935976479,1
LmShot|fsg_d01769bbcce1_1693935992488,0,1693935999289,2
LmShot|fsg_d01769bbcce1_1693936020058,0,1693936025433,1
LmShot|fsg_d01769bbcce1_1693936044609,0,1693936049222,1
LmShot|fsg_d01769bbcce1_1693936083905,0,1693936091083,2
LmShot|fsg_d01769bbcce1_1693936111344,0,1693936117481,1
LmShot|fsg_d01769bbcce1_1693936143431,0,1694014120092,1
LmShot|fsg_d01769bbcce1_1694014141307,0,1694014150330,1
LmShot|fsg_d01769bbcce1_1694014165351,0,1694014171010,1
LmShot|fsg_d01769bbcce1_1694014202661,0,1694014209026,1
LmShot|fsg_d01769bbcce1_1694014228263,0,1694014234196,1
LmShot|fsg_d01769bbcce1_1694014251065,0,1694014258408,1
LmShot|fsg_d01769bbcce1_1694014264576,0,1694014273232,1
LmShot|fsg_d01769bbcce1_1694014289998,0,1694014298599,1
LmShot|fsg_d01769bbcce1_1694014312554,0,1694014321301,1
LmShot|fsg_d01769bbcce1_1694014328353,0,1694014337249,1
LmShot|fsg_d01769bbcce1_1694014346892,0,1694014353881,1
LmShot|fsg_d01769bbcce1_1694014387354,0,1694014394639,1
LmShot|fsg_d01769bbcce1_1694014428243,0,1694014437386,1
LmShot|fsg_d01769bbcce1_1694014443292,0,1694014451499,1
LmShot|fsg_d01769bbcce1_1694014461507,0,1694014468478,1
LmShot|fsg_d01769bbcce1_1694014479420,0,1694014496651,1
LmShot|fsg_d01769bbcce1_1694014498185,0,1694014506971,1
LmShot|fsg_d01769bbcce1_1694014517969,0,1694014525157,1
LmShot|fsg_d01769bbcce1_1694014537572,0,1694014544269,1
LmShot|fsg_d01769bbcce1_1694014574833,0,1694014582957,1
LmShot|fsg_d01769bbcce1_1694014612410,0,1694014619302,1
LmShot|fsg_d01769bbcce1_1694014688320,0,1694014694821,1
LmShot|fsg_d01769bbcce1_1694014726079,0,1694014733462,1
LmShot|fsg_d01769bbcce1_1694014742910,0,1694014750445,1
LmShot|fsg_d01769bbcce1_1694014788646,0,1694014795551,1
LmShot|fsg_d01769bbcce1_1694014821583,0,1694014830093,1
LmShot|fsg_d01769bbcce1_1694014849217,0,1694014857597,1
LmShot|fsg_d01769bbcce1_1694014871821,0,1694014880934,2
LmShot|fsg_d01769bbcce1_1694014887953,0,1694014895702,1
LmShot|fsg_d01769bbcce1_1694014906510,0,1694014915203,1
LmShot|fsg_d01769bbcce1_1694014922126,0,1694014931410,1
LmShot|fsg_d01769bbcce1_1694014956002,0,1694014963704,1
LmShot|fsg_d01769bbcce1_1694014971140,0,1694014979880,1
LmShot|fsg_d01769bbcce1_1694015042772,0,1694015049973,1
LmShot|fsg_d01769bbcce1_1694015062048,0,1694015069637,1
LmShot|fsg_d01769bbcce1_1694015085569,0,1694015095230,1
LmShot|fsg_d01769bbcce1_1694015101936,0,1694015110368,1
LmShot|fsg_d01769bbcce1_1694015122744,0,1694015132227,2
LmShot|fsg_d01769bbcce1_1694015155313,0,1694015163171,1
LmShot|fsg_d01769bbcce1_1694015176602,0,1694015242784,4
LmShot|fsg_d01769bbcce1_1694015199988,0,1694015208048,1
LmShot|fsg_d01769bbcce1_1694015214867,0,1694015222396,1
LmShot|fsg_d01769bbcce1_1694015232970,0,1694015240799,1
LmShot|fsg_d01769bbcce1_1694015252042,0,1694015259202,1
LmShot|fsg_d01769bbcce1_1694015271248,0,1694015279586,1
LmShot|fsg_d01769bbcce1_1694015289270,0,1694015296680,1
LmShot|fsg_d01769bbcce1_1694015308721,0,1694015318174,1
LmShot|fsg_d01769bbcce1_1694015330224,0,1694015337021,1
LmShot|fsg_d01769bbcce1_1694015347828,0,1694015354262,1
LmShot|fsg_d01769bbcce1_1694015374681,0,1694015382642,2
LmShot|fsg_d01769bbcce1_1694015393320,0,1694015400895,1
LmShot|fsg_d01769bbcce1_1694015414244,0,1694015423775,1
LmShot|fsg_d01769bbcce1_1694015437295,0,1694015445001,1
LmShot|fsg_d01769bbcce1_1694015462155,0,1694015469975,1
LmShot|fsg_d01769bbcce1_1694015495571,0,1694015502503,1
LmShot|fsg_d01769bbcce1_1694015513981,0,1694015522298,1
LmShot|fsg_d01769bbcce1_1694015535773,0,1694015542331,1
LmShot|fsg_d01769bbcce1_1694015554966,0,1694015561386,1
LmShot|fsg_d01769bbcce1_1694015585029,0,1694015590734,1
LmShot|fsg_d01769bbcce1_1694015598752,0,1694015606434,1
LmShot|fsg_d01769bbcce1_1694015611616,0,1694015619078,1
LmShot|fsg_d01769bbcce1_1694015658287,0,1694015665334,1
LmShot|fsg_d01769bbcce1_1694015673709,0,1694015681140,1
LmShot|fsg_d01769bbcce1_1694015694242,0,1694015701784,1
LmShot|fsg_d01769bbcce1_1694015714689,0,1694015723056,1
LmShot|fsg_d01769bbcce1_1694015743278,0,1694015750457,1
LmShot|fsg_d01769bbcce1_1694015768164,0,1694015775908,1
LmShot|fsg_d01769bbcce1_1694015789049,0,1694015796949,1
LmShot|fsg_d01769bbcce1_1694015810107,0,1694015817305,1
LmShot|fsg_d01769bbcce1_1694015829586,0,1694015836568,1
LmShot|fsg_d01769bbcce1_1694015849723,0,1694015858916,1
LmShot|fsg_d01769bbcce1_1694015868956,0,1694015876289,1
LmShot|fsg_d01769bbcce1_1694015907109,0,1694015915622,1
LmShot|fsg_d01769bbcce1_1694015928029,0,1694015935057,1
LmShot|fsg_d01769bbcce1_1694015950387,0,1694015961170,2
LmShot|fsg_d01769bbcce1_1694015976515,0,1694015984292,1
LmShot|fsg_d01769bbcce1_1694016001607,0,1694016009202,1
LmShot|fsg_d01769bbcce1_1694016019940,0,1694016028142,1
LmShot|fsg_d01769bbcce1_1694016049313,0,1694016056309,1
LmShot|fsg_d01769bbcce1_1694016068770,0,1694016076253,1
LmShot|fsg_d01769bbcce1_1694016088844,0,1694016097954,3
LmShot|fsg_d01769bbcce1_1694016113805,0,1694016126375,3
LmShot|fsg_d01769bbcce1_1694016141588,0,1694016149511,2
LmShot|fsg_d01769bbcce1_1694016161254,0,1694016168568,1
LmShot|fsg_d01769bbcce1_1694016176869,0,1694016183927,1
LmShot|fsg_d01769bbcce1_1694016202890,0,1694016211354,1
LmShot|fsg_d01769bbcce1_1694016224547,0,1694016232855,1
LmShot|fsg_d01769bbcce1_1694016261109,0,1694016268313,2
LmShot|fsg_d01769bbcce1_1694016292271,0,1694016301000,3
LmShot|fsg_d01769bbcce1_1694016313995,0,1694016320874,1
LmShot|fsg_d01769bbcce1_1694016334628,0,1694016343994,3
LmShot|fsg_d01769bbcce1_1694016401138,0,1694016412540,2
LmShot|fsg_d01769bbcce1_1694016428430,0,1694016436004,2
LmShot|fsg_d01769bbcce1_1694016456070,0,1694016462589,1
LmShot|fsg_d01769bbcce1_1694016486123,0,1694016493180,1
LmShot|fsg_d01769bbcce1_1694016516463,0,1694016523612,1
LmShot|fsg_d01769bbcce1_1694016533202,0,1694016541186,1
LmShot|fsg_d01769bbcce1_1694016555398,0,1694016563426,1
LmShot|fsg_d01769bbcce1_1694016577782,0,1694016584894,1
LmShot|fsg_d01769bbcce1_1694016601181,0,1694016608348,1
LmShot|fsg_d01769bbcce1_1694016621447,0,1694016629429,1
LmShot|fsg_d01769bbcce1_1694016653656,0,1694016662129,1
LmShot|fsg_d01769bbcce1_1694016675559,0,1694016683140,1
LmShot|fsg_d01769bbcce1_1694016702712,0,1694016711267,1
LmShot|fsg_d01769bbcce1_1694016747661,0,1694016756628,3
LmShot|fsg_d01769bbcce1_1694016768591,0,1694016774766,1
LmShot|fsg_d01769bbcce1_1694016857168,0,1694016864401,1
LmShot|fsg_d01769bbcce1_1694016890617,0,1694016898605,1
LmShot|fsg_d01769bbcce1_1694016919434,0,1694016926750,1
LmShot|fsg_d01769bbcce1_1694016959814,0,1694016967802,1
LmShot|fsg_d01769bbcce1_1694016991500,0,1694016997603,1
LmShot|fsg_d01769bbcce1_1694017018851,0,1694017028590,1
LmShot|fsg_d01769bbcce1_1694017052934,0,1694017060124,1
LmShot|fsg_d01769bbcce1_1694017091007,0,1694017100085,1
LmShot|fsg_d01769bbcce1_1694017132096,0,1694017139505,1
LmShot|fsg_d01769bbcce1_1694017148630,0,1694017156846,1
LmShot|fsg_d01769bbcce1_1694017172243,0,1694017180391,1
LmShot|fsg_d01769bbcce1_1694017191159,0,1694017198989,1
LmShot|fsg_d01769bbcce1_1694017242322,0,1694017251516,1
LmShot|fsg_d01769bbcce1_1694017271003,0,1694017279073,1
LmShot|fsg_d01769bbcce1_1694017295711,0,1694017418901,3
LmShot|fsg_d01769bbcce1_1694017338741,0,1694017351041,1
LmShot|fsg_d01769bbcce1_1694017382511,0,1694017390281,1
LmShot|fsg_d01769bbcce1_1694017411644,0,1694017418545,1
LmShot|fsg_d01769bbcce1_1694017433092,0,1694017441674,1
LmShot|fsg_d01769bbcce1_1694017460174,0,1694017466605,1
LmShot|fsg_d01769bbcce1_1694017494900,0,1694017502434,1
LmShot|fsg_d01769bbcce1_1694017517929,0,1694017527016,1
LmShot|fsg_d01769bbcce1_1694017544922,0,1694017554371,1
LmShot|fsg_d01769bbcce1_1694017568045,0,1694017577061,1
LmShot|fsg_d01769bbcce1_1694017594166,0,1694017603100,1
LmShot|fsg_d01769bbcce1_1694017619149,0,1694017627799,1
LmShot|fsg_d01769bbcce1_1694017643412,0,1694017651932,1
LmShot|fsg_d01769bbcce1_1694017673584,0,1694017682283,1
LmShot|fsg_d01769bbcce1_1694017712204,0,1694017720641,1
LmShot|fsg_d01769bbcce1_1694017736706,0,1694017745279,2
LmShot|fsg_d01769bbcce1_1694017808091,0,1694017816265,1
LmShot|fsg_d01769bbcce1_1694017835971,0,1694017844879,1
LmShot|fsg_d01769bbcce1_1694017897036,0,1694017905181,2
LmShot|fsg_d01769bbcce1_1694017929055,0,1694017938154,3
LmShot|fsg_d01769bbcce1_1694017949301,0,1694017958559,3
LmShot|fsg_d01769bbcce1_1694017977650,0,1694017985864,1
LmShot|fsg_d01769bbcce1_1694018018906,0,1694018027158,1
LmShot|fsg_d01769bbcce1_1694018059549,0,1694018065359,1
LmShot|fsg_d01769bbcce1_1694018098981,0,1694018108132,1
LmShot|fsg_d01769bbcce1_1694018120320,0,1694018128230,1
LmShot|fsg_d01769bbcce1_1694018137965,0,1694018146637,1
LmShot|fsg_d01769bbcce1_1694018160605,0,1694018168292,1
LmShot|fsg_d01769bbcce1_1694018190031,0,1694018197788,1
LmShot|fsg_d01769bbcce1_1694018316716,0,1694018323802,1
LmShot|fsg_d01769bbcce1_1694018340583,0,1694018348601,1
LmShot|fsg_d01769bbcce1_1694018366382,0,1694018375466,3
LmShot|fsg_d01769bbcce1_1694018426464,0,1694018434498,1
LmShot|fsg_d01769bbcce1_1694018456897,0,1694018464485,1
LmShot|fsg_d01769bbcce1_1694018481161,0,1694018489356,1
LmShot|fsg_d01769bbcce1_1694018515988,0,1694018524344,1
LmShot|fsg_d01769bbcce1_1694018558408,0,1694018566884,1
LmShot|fsg_d01769bbcce1_1694018579603,0,1694018585517,1
LmShot|fsg_d01769bbcce1_1694018598892,0,1694018607120,1
LmShot|fsg_d01769bbcce1_1694018707607,0,1694018715909,1
LmShot|fsg_d01769bbcce1_1694018740440,0,1694018746800,1
LmShot|fsg_d01769bbcce1_1694018765519,0,1694018774327,1
LmShot|fsg_d01769bbcce1_1694018799058,0,1694018807982,1
LmShot|fsg_d01769bbcce1_1694018829931,0,1694018837693,1
LmShot|fsg_d01769bbcce1_1694018870390,0,1694018879318,2
LmShot|fsg_d01769bbcce1_1694018931035,0,1694018940032,1
LmShot|fsg_d01769bbcce1_1694018971842,0,1694018982365,2
LmShot|fsg_d01769bbcce1_1694019026119,0,1694019034993,1
LmShot|fsg_d01769bbcce1_1694019056991,0,1694019063560,1
LmShot|fsg_d01769bbcce1_1694019086026,0,1694019094078,1
